COG_DAT,MAGAZZINO,UPV_COD,CO1_NEC,CO1_PEK,Year,Quarter,Month,Week,Weekday,Dayofmonth,Dayofyear
1/22/2024,BAZA,152,9,1.2,2024,1,1,4,0,22,22
1/22/2024,BAZA,159,5,1.8,2024,1,1,4,0,22,22
1/22/2024,BAZA,160,3,0.6,2024,1,1,4,0,22,22
1/22/2024,BAZA,362,2,0.6,2024,1,1,4,0,22,22
1/22/2024,BAZA,363,3,0.6,2024,1,1,4,0,22,22
1/22/2024,BAZA,369,3,0.6,2024,1,1,4,0,22,22
1/22/2024,BAZA,409,12,0.6,2024,1,1,4,0,22,22
1/22/2024,BAZA,417,10,1.4,2024,1,1,4,0,22,22
1/22/2024,BAZA,423,10,0.6,2024,1,1,4,0,22,22
1/22/2024,BAZA,519,1,0.6,2024,1,1,4,0,22,22
1/22/2024,BAZA,535,12,1.3,2024,1,1,4,0,22,22
1/22/2024,BAZA,563,0,0.6,2024,1,1,4,0,22,22
1/22/2024,BAZA,564,0,0.6,2024,1,1,4,0,22,22
1/22/2024,BAZA,673,1,0.6,2024,1,1,4,0,22,22
1/22/2024,BAZA,723,1,0.6,2024,1,1,4,0,22,22
1/22/2024,BAZA,896,7,0.6,2024,1,1,4,0,22,22
1/22/2024,BAZA,904,11,0.6,2024,1,1,4,0,22,22
1/22/2024,BAZA,915,26,1.2,2024,1,1,4,0,22,22
1/22/2024,BAZA,921,3,0.6,2024,1,1,4,0,22,22
1/22/2024,BZ SF,402,12,1.2,2024,1,1,4,0,22,22
1/22/2024,BZ SF,480,10,1.4,2024,1,1,4,0,22,22
1/22/2024,BZ SF,653,0,1.4,2024,1,1,4,0,22,22
1/22/2024,BZ SF,728,17,1.4,2024,1,1,4,0,22,22
1/22/2024,BZ SF,829,22,1.4,2024,1,1,4,0,22,22
1/22/2024,BZ SF,832,4,1.4,2024,1,1,4,0,22,22
1/22/2024,BZ SF,833,2,1.4,2024,1,1,4,0,22,22
1/22/2024,BZ SF,850,6,1.2,2024,1,1,4,0,22,22
1/22/2024,BZ SF,868,3,1.4,2024,1,1,4,0,22,22
1/22/2024,BZ SF,879,3,1.8,2024,1,1,4,0,22,22
1/22/2024,BZ SF,881,13,1.8,2024,1,1,4,0,22,22
1/23/2024,BAZA,16,8,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,66,2,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,67,2,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,99,6,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,103,0,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,130,26,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,133,17,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,144,23,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,145,20,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,195,6,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,351,0,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,392,12,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,438,0,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,528,0,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,721,1,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,821,10,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,822,6,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,900,2,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,935,5,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,937,21,0.6,2024,1,1,4,1,23,23
1/23/2024,BAZA,940,7,1.2,2024,1,1,4,1,23,23
1/23/2024,BAZA,53450017,0,0.6,2024,1,1,4,1,23,23
1/23/2024,BZ SF,444,2,0.8,2024,1,1,4,1,23,23
1/23/2024,BZ SF,635,3,1.4,2024,1,1,4,1,23,23
1/23/2024,BZ SF,750,4,1.4,2024,1,1,4,1,23,23
1/23/2024,BZ SF,762,8,1.4,2024,1,1,4,1,23,23
1/23/2024,BZ SF,766,2,1.6,2024,1,1,4,1,23,23
1/23/2024,BZ SF,770,2,1.4,2024,1,1,4,1,23,23
1/23/2024,BZ SF,772,2,1.6,2024,1,1,4,1,23,23
1/23/2024,BZ SF,888,6,1.4,2024,1,1,4,1,23,23
1/23/2024,BZ SF,889,6,1.4,2024,1,1,4,1,23,23
1/24/2024,BAZA,91,2,1.2,2024,1,1,4,2,24,24
1/24/2024,BAZA,188,6,0.6,2024,1,1,4,2,24,24
1/24/2024,BAZA,535,9,1.3,2024,1,1,4,2,24,24
1/24/2024,BAZA,715,9,1.4,2024,1,1,4,2,24,24
1/24/2024,BAZA,767,11,0.6,2024,1,1,4,2,24,24
1/24/2024,BAZA,843,1,0.6,2024,1,1,4,2,24,24
1/24/2024,BAZA,844,1,0.6,2024,1,1,4,2,24,24
1/24/2024,BAZA,875,1,0.6,2024,1,1,4,2,24,24
1/24/2024,BAZA,876,1,0.6,2024,1,1,4,2,24,24
1/24/2024,BAZA,904,12,0.6,2024,1,1,4,2,24,24
1/24/2024,BAZA,910,26,0.6,2024,1,1,4,2,24,24
1/24/2024,BAZA,915,21,1.2,2024,1,1,4,2,24,24
1/24/2024,BAZA,944,5,1.2,2024,1,1,4,2,24,24
1/24/2024,BAZA,949,11,0.6,2024,1,1,4,2,24,24
1/24/2024,BZ SF,480,4,1.4,2024,1,1,4,2,24,24
1/24/2024,BZ SF,522,1,1.6,2024,1,1,4,2,24,24
1/24/2024,BZ SF,523,1,0.8,2024,1,1,4,2,24,24
1/24/2024,BZ SF,555,1,1.6,2024,1,1,4,2,24,24
1/24/2024,BZ SF,556,1,0.8,2024,1,1,4,2,24,24
1/24/2024,BZ SF,707,1,0.35,2024,1,1,4,2,24,24
1/24/2024,BZ SF,730,0,1.4,2024,1,1,4,2,24,24
1/24/2024,BZ SF,740,0,1.6,2024,1,1,4,2,24,24
1/24/2024,BZ SF,850,6,1.2,2024,1,1,4,2,24,24
1/24/2024,BZ SF,852,15,1.2,2024,1,1,4,2,24,24
1/24/2024,BZ SF,881,5,1.8,2024,1,1,4,2,24,24
1/25/2024,BAZA,533,15,1.2,2024,1,1,4,3,25,25
1/25/2024,BAZA,563,0,0.6,2024,1,1,4,3,25,25
1/25/2024,BAZA,564,0,0.6,2024,1,1,4,3,25,25
1/25/2024,BAZA,673,1,0.6,2024,1,1,4,3,25,25
1/25/2024,BAZA,708,1,0.6,2024,1,1,4,3,25,25
1/25/2024,BAZA,723,1,0.6,2024,1,1,4,3,25,25
1/25/2024,BAZA,787,10,1.2,2024,1,1,4,3,25,25
1/25/2024,BAZA,838,6,0.6,2024,1,1,4,3,25,25
1/25/2024,BAZA,839,6,0.6,2024,1,1,4,3,25,25
1/25/2024,BAZA,900,0,0.6,2024,1,1,4,3,25,25
1/25/2024,BAZA,904,9,0.6,2024,1,1,4,3,25,25
1/25/2024,BAZA,910,5,0.6,2024,1,1,4,3,25,25
1/25/2024,BAZA,915,4,1.2,2024,1,1,4,3,25,25
1/25/2024,BAZA,926,3,0.6,2024,1,1,4,3,25,25
1/25/2024,BAZA,930,2,0.6,2024,1,1,4,3,25,25
1/25/2024,BAZA,937,8,0.6,2024,1,1,4,3,25,25
1/25/2024,BAZA,940,6,1.2,2024,1,1,4,3,25,25
1/25/2024,BZ SF,402,9,1.2,2024,1,1,4,3,25,25
1/25/2024,BZ SF,480,2,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,514,0,0.8,2024,1,1,4,3,25,25
1/25/2024,BZ SF,530,2,1.6,2024,1,1,4,3,25,25
1/25/2024,BZ SF,559,5,3.2,2024,1,1,4,3,25,25
1/25/2024,BZ SF,587,2,4.3,2024,1,1,4,3,25,25
1/25/2024,BZ SF,590,1,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,635,4,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,679,0,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,682,0,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,698,0,2,2024,1,1,4,3,25,25
1/25/2024,BZ SF,699,0,0.7,2024,1,1,4,3,25,25
1/25/2024,BZ SF,750,2,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,756,11,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,762,2,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,770,1,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,780,0,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,792,1,0.7,2024,1,1,4,3,25,25
1/25/2024,BZ SF,793,1,0.7,2024,1,1,4,3,25,25
1/25/2024,BZ SF,794,1,0.7,2024,1,1,4,3,25,25
1/25/2024,BZ SF,808,2,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,811,2,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,826,3,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,857,2,1.4,2024,1,1,4,3,25,25
1/25/2024,BZ SF,881,3,1.8,2024,1,1,4,3,25,25
1/25/2024,BZ SF,952,1,1.6,2024,1,1,4,3,25,25
1/26/2024,BAZA,152,4,1.2,2024,1,1,4,4,26,26
1/26/2024,BAZA,160,1,0.6,2024,1,1,4,4,26,26
1/26/2024,BAZA,363,10,0.6,2024,1,1,4,4,26,26
1/26/2024,BAZA,369,3,0.6,2024,1,1,4,4,26,26
1/26/2024,BAZA,438,3,0.6,2024,1,1,4,4,26,26
1/26/2024,BAZA,485,4,0.6,2024,1,1,4,4,26,26
1/26/2024,BAZA,519,3,0.6,2024,1,1,4,4,26,26
1/26/2024,BAZA,721,7,0.6,2024,1,1,4,4,26,26
1/26/2024,BAZA,896,9,0.6,2024,1,1,4,4,26,26
1/26/2024,BAZA,904,4,0.6,2024,1,1,4,4,26,26
1/26/2024,BAZA,910,2,0.6,2024,1,1,4,4,26,26
1/26/2024,BAZA,915,7,1.2,2024,1,1,4,4,26,26
1/26/2024,BAZA,921,2,0.6,2024,1,1,4,4,26,26
1/26/2024,BAZA,949,2,0.6,2024,1,1,4,4,26,26
1/26/2024,BZ SF,415,7,0.7,2024,1,1,4,4,26,26
1/26/2024,BZ SF,480,1,1.4,2024,1,1,4,4,26,26
1/26/2024,BZ SF,491,0,1.4,2024,1,1,4,4,26,26
1/26/2024,BZ SF,497,10,1.4,2024,1,1,4,4,26,26
1/26/2024,BZ SF,552,20,6.7,2024,1,1,4,4,26,26
1/26/2024,BZ SF,601,14,2.8,2024,1,1,4,4,26,26
1/26/2024,BZ SF,635,2,1.4,2024,1,1,4,4,26,26
1/26/2024,BZ SF,658,1,1.2,2024,1,1,4,4,26,26
1/26/2024,BZ SF,663,5,1.2,2024,1,1,4,4,26,26
1/26/2024,BZ SF,668,20,2.4,2024,1,1,4,4,26,26
1/26/2024,BZ SF,728,21,1.4,2024,1,1,4,4,26,26
1/26/2024,BZ SF,730,2,1.4,2024,1,1,4,4,26,26
1/26/2024,BZ SF,813,4,0.8,2024,1,1,4,4,26,26
1/26/2024,BZ SF,826,2,1.4,2024,1,1,4,4,26,26
1/26/2024,BZ SF,829,15,1.4,2024,1,1,4,4,26,26
1/26/2024,BZ SF,832,5,1.4,2024,1,1,4,4,26,26
1/26/2024,BZ SF,833,3,1.4,2024,1,1,4,4,26,26
1/26/2024,BZ SF,850,15,1.2,2024,1,1,4,4,26,26
1/26/2024,BZ SF,852,4,1.2,2024,1,1,4,4,26,26
1/26/2024,BZ SF,859,0,1.4,2024,1,1,4,4,26,26
1/29/2024,BAZA,31,9,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,46,29,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,152,4,1.2,2024,1,1,5,0,29,29
1/29/2024,BAZA,154,6,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,159,18,1.8,2024,1,1,5,0,29,29
1/29/2024,BAZA,160,2,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,363,6,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,366,9,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,369,0,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,485,1,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,519,5,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,535,6,1.3,2024,1,1,5,0,29,29
1/29/2024,BAZA,563,2,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,564,2,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,592,5,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,593,5,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,604,3,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,673,1,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,715,4,1.4,2024,1,1,5,0,29,29
1/29/2024,BAZA,723,1,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,767,6,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,875,3,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,876,3,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,896,2,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,904,11,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,915,20,1.2,2024,1,1,5,0,29,29
1/29/2024,BAZA,921,0,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,923,20,0.6,2024,1,1,5,0,29,29
1/29/2024,BAZA,927,18,0.6,2024,1,1,5,0,29,29
1/29/2024,BZ SF,402,4,1.2,2024,1,1,5,0,29,29
1/29/2024,BZ SF,480,5,1.4,2024,1,1,5,0,29,29
1/29/2024,BZ SF,590,0,1.4,2024,1,1,5,0,29,29
1/29/2024,BZ SF,635,5,1.4,2024,1,1,5,0,29,29
1/29/2024,BZ SF,653,0,1.4,2024,1,1,5,0,29,29
1/29/2024,BZ SF,766,6,1.6,2024,1,1,5,0,29,29
1/29/2024,BZ SF,868,9,1.4,2024,1,1,5,0,29,29
1/29/2024,BZ SF,879,6,1.8,2024,1,1,5,0,29,29
1/29/2024,BZ SF,881,15,1.8,2024,1,1,5,0,29,29
1/30/2024,BAZA,16,10,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,66,3,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,67,3,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,99,2,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,103,6,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,130,20,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,133,21,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,144,25,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,145,26,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,351,6,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,392,6,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,417,8,1.4,2024,1,1,5,1,30,30
1/30/2024,BAZA,423,10,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,438,0,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,533,8,1.2,2024,1,1,5,1,30,30
1/30/2024,BAZA,548,10,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,574,3,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,721,0,0.8,2024,1,1,5,1,30,30
1/30/2024,BAZA,787,7,1.2,2024,1,1,5,1,30,30
1/30/2024,BAZA,821,15,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,935,7,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,937,5,0.6,2024,1,1,5,1,30,30
1/30/2024,BAZA,940,5,1.2,2024,1,1,5,1,30,30
1/30/2024,BZ SF,444,4,0.8,2024,1,1,5,1,30,30
1/30/2024,BZ SF,497,5,1.4,2024,1,1,5,1,30,30
1/30/2024,BZ SF,635,1,1.4,2024,1,1,5,1,30,30
1/30/2024,BZ SF,679,0,1.4,2024,1,1,5,1,30,30
1/30/2024,BZ SF,682,0,1.4,2024,1,1,5,1,30,30
1/30/2024,BZ SF,772,10,1.6,2024,1,1,5,1,30,30
1/30/2024,BZ SF,792,1,0.7,2024,1,1,5,1,30,30
1/30/2024,BZ SF,857,4,1.4,2024,1,1,5,1,30,30
1/30/2024,BZ SF,888,5,1.4,2024,1,1,5,1,30,30
1/30/2024,BZ SF,889,5,1.4,2024,1,1,5,1,30,30
1/31/2024,BAZA,84,4,0.6,2024,1,1,5,2,31,31
1/31/2024,BAZA,362,4,0.6,2024,1,1,5,2,31,31
1/31/2024,BAZA,409,5,0.6,2024,1,1,5,2,31,31
1/31/2024,BAZA,447,7,0.6,2024,1,1,5,2,31,31
1/31/2024,BAZA,528,1,0.6,2024,1,1,5,2,31,31
1/31/2024,BAZA,535,15,1.3,2024,1,1,5,2,31,31
1/31/2024,BAZA,715,2,1.4,2024,1,1,5,2,31,31
1/31/2024,BAZA,767,13,0.6,2024,1,1,5,2,31,31
1/31/2024,BAZA,843,0,0.6,2024,1,1,5,2,31,31
1/31/2024,BAZA,844,0,0.6,2024,1,1,5,2,31,31
1/31/2024,BAZA,896,2,0.6,2024,1,1,5,2,31,31
1/31/2024,BAZA,910,11,0.6,2024,1,1,5,2,31,31
1/31/2024,BAZA,915,23,1.2,2024,1,1,5,2,31,31
1/31/2024,BAZA,944,2,1.2,2024,1,1,5,2,31,31
1/31/2024,BAZA,53450017,1,0.6,2024,1,1,5,2,31,31
1/31/2024,BZ SF,415,7,0.7,2024,1,1,5,2,31,31
1/31/2024,BZ SF,480,4,1.4,2024,1,1,5,2,31,31
1/31/2024,BZ SF,491,0,1.4,2024,1,1,5,2,31,31
1/31/2024,BZ SF,522,3,1.6,2024,1,1,5,2,31,31
1/31/2024,BZ SF,523,3,0.8,2024,1,1,5,2,31,31
1/31/2024,BZ SF,555,4,1.6,2024,1,1,5,2,31,31
1/31/2024,BZ SF,556,4,0.8,2024,1,1,5,2,31,31
1/31/2024,BZ SF,635,0,1.4,2024,1,1,5,2,31,31
1/31/2024,BZ SF,707,2,0.35,2024,1,1,5,2,31,31
1/31/2024,BZ SF,740,0,1.6,2024,1,1,5,2,31,31
1/31/2024,BZ SF,850,18,1.2,2024,1,1,5,2,31,31
2/1/2024,BAZA,63,0,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,91,0,1.2,2024,1,2,5,3,1,32
2/1/2024,BAZA,188,4,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,195,4,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,533,4,1.2,2024,1,2,5,3,1,32
2/1/2024,BAZA,563,0,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,564,0,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,673,0,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,708,4,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,723,0,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,822,4,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,838,10,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,839,10,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,875,4,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,876,4,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,900,1,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,904,12,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,926,0,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,935,0,0.6,2024,1,2,5,3,1,32
2/1/2024,BAZA,940,8,1.2,2024,1,2,5,3,1,32
2/1/2024,BZ SF,514,1,0.8,2024,1,2,5,3,1,32
2/1/2024,BZ SF,530,2,1.6,2024,1,2,5,3,1,32
2/1/2024,BZ SF,559,6,3.2,2024,1,2,5,3,1,32
2/1/2024,BZ SF,580,32,2.8,2024,1,2,5,3,1,32
2/1/2024,BZ SF,587,4,4.3,2024,1,2,5,3,1,32
2/1/2024,BZ SF,698,4,2,2024,1,2,5,3,1,32
2/1/2024,BZ SF,699,4,0.7,2024,1,2,5,3,1,32
2/1/2024,BZ SF,750,4,1.4,2024,1,2,5,3,1,32
2/1/2024,BZ SF,756,9,1.4,2024,1,2,5,3,1,32
2/1/2024,BZ SF,762,9,1.4,2024,1,2,5,3,1,32
2/1/2024,BZ SF,770,2,1.4,2024,1,2,5,3,1,32
2/1/2024,BZ SF,780,3,1.4,2024,1,2,5,3,1,32
2/1/2024,BZ SF,793,0,0.7,2024,1,2,5,3,1,32
2/1/2024,BZ SF,794,0,0.7,2024,1,2,5,3,1,32
2/1/2024,BZ SF,808,2,1.4,2024,1,2,5,3,1,32
2/1/2024,BZ SF,811,12,1.4,2024,1,2,5,3,1,32
2/1/2024,BZ SF,826,7,1.4,2024,1,2,5,3,1,32
2/2/2024,BAZA,99,3,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,152,3,1.2,2024,1,2,5,4,2,33
2/2/2024,BAZA,154,2,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,159,15,1.8,2024,1,2,5,4,2,33
2/2/2024,BAZA,160,13,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,363,13,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,369,1,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,438,8,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,485,2,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,519,9,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,535,11,1.3,2024,1,2,5,4,2,33
2/2/2024,BAZA,604,0,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,715,2,1.4,2024,1,2,5,4,2,33
2/2/2024,BAZA,721,8,1.2,2024,1,2,5,4,2,33
2/2/2024,BAZA,767,7,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,904,3,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,915,10,1.2,2024,1,2,5,4,2,33
2/2/2024,BAZA,921,5,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,923,10,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,927,19,0.6,2024,1,2,5,4,2,33
2/2/2024,BAZA,940,3,1.2,2024,1,2,5,4,2,33
2/2/2024,BAZA,949,13,0.6,2024,1,2,5,4,2,33
2/2/2024,BZ SF,480,8,1.4,2024,1,2,5,4,2,33
2/2/2024,BZ SF,552,2,6.7,2024,1,2,5,4,2,33
2/2/2024,BZ SF,601,16,2.8,2024,1,2,5,4,2,33
2/2/2024,BZ SF,635,8,1.4,2024,1,2,5,4,2,33
2/2/2024,BZ SF,663,2,1.2,2024,1,2,5,4,2,33
2/2/2024,BZ SF,668,18,2.4,2024,1,2,5,4,2,33
2/2/2024,BZ SF,728,19,1.4,2024,1,2,5,4,2,33
2/2/2024,BZ SF,813,2,0.8,2024,1,2,5,4,2,33
2/2/2024,BZ SF,832,10,1.4,2024,1,2,5,4,2,33
2/2/2024,BZ SF,833,4,1.4,2024,1,2,5,4,2,33
2/2/2024,BZ SF,859,2,1.4,2024,1,2,5,4,2,33
2/2/2024,BZ SF,879,3,1.8,2024,1,2,5,4,2,33
2/2/2024,BZ SF,881,6,1.8,2024,1,2,5,4,2,33
2/5/2024,BAZA,66,4,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,67,4,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,84,1,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,152,1,1.2,2024,1,2,6,0,5,36
2/5/2024,BAZA,159,10,1.8,2024,1,2,6,0,5,36
2/5/2024,BAZA,160,3,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,362,1,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,363,6,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,369,0,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,409,1,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,417,2,1.4,2024,1,2,6,0,5,36
2/5/2024,BAZA,423,5,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,519,3,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,528,0,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,563,6,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,564,6,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,673,0,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,715,3,1.4,2024,1,2,6,0,5,36
2/5/2024,BAZA,723,0,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,767,10,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,875,2,1.1,2024,1,2,6,0,5,36
2/5/2024,BAZA,876,2,1.1,2024,1,2,6,0,5,36
2/5/2024,BAZA,904,8,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,910,10,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,915,15,1.2,2024,1,2,6,0,5,36
2/5/2024,BAZA,921,2,0.6,2024,1,2,6,0,5,36
2/5/2024,BAZA,53450017,0,0.6,2024,1,2,6,0,5,36
2/5/2024,BZ SF,402,20,1.2,2024,1,2,6,0,5,36
2/5/2024,BZ SF,653,0,1.4,2024,1,2,6,0,5,36
2/5/2024,BZ SF,766,2,1.6,2024,1,2,6,0,5,36
2/5/2024,BZ SF,879,4,1.8,2024,1,2,6,0,5,36
2/5/2024,BZ SF,881,9,1.8,2024,1,2,6,0,5,36
2/6/2024,BAZA,16,11,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,46,2,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,103,3,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,130,16,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,133,16,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,144,15,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,145,25,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,195,3,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,351,3,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,392,11,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,409,1,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,438,1,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,533,15,1.2,2024,1,2,6,1,6,37
2/6/2024,BAZA,592,3,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,593,3,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,708,0,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,721,9,1.2,2024,1,2,6,1,6,37
2/6/2024,BAZA,821,10,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,822,3,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,838,2,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,839,2,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,841,6,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,900,1,0.6,2024,1,2,6,1,6,37
2/6/2024,BAZA,937,15,0.6,2024,1,2,6,1,6,37
2/6/2024,BZ SF,444,2,0.8,2024,1,2,6,1,6,37
2/6/2024,BZ SF,480,7,1.4,2024,1,2,6,1,6,37
2/6/2024,BZ SF,522,4,1.6,2024,1,2,6,1,6,37
2/6/2024,BZ SF,523,4,0.8,2024,1,2,6,1,6,37
2/6/2024,BZ SF,635,7,1.4,2024,1,2,6,1,6,37
